STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Data Item,REGIONTYPE,Region Type,ASGS_2021,Region,FREQUENCY,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20201,Bendigo,A,Annual,2022,,680,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20202,Heathcote - Castlemaine - Kyneton,A,Annual,2022,,438,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20203,Loddon - Elmore,A,Annual,2022,,115,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20301,Barwon - West,A,Annual,2022,,226,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20302,Geelong,A,Annual,2022,,1901,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20303,Surf Coast - Bellarine Peninsula,A,Annual,2022,,855,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20401,Upper Goulburn Valley,A,Annual,2022,,660,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20402,Wangaratta - Benalla,A,Annual,2022,,472,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20403,Wodonga - Alpine,A,Annual,2022,,682,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20501,Baw Baw,A,Annual,2022,,556,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20502,Gippsland - East,A,Annual,2022,,448,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20503,Gippsland - South West,A,Annual,2022,,721,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20504,Latrobe Valley,A,Annual,2022,,471,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,20505,Wellington,A,Annual,2022,,395,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21501,Grampians,A,Annual,2022,,497,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21502,Mildura,A,Annual,2022,,535,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21503,Murray River - Swan Hill,A,Annual,2022,,391,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21601,Campaspe,A,Annual,2022,,355,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21602,Moira,A,Annual,2022,,293,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21603,Shepparton,A,Annual,2022,,695,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21701,Glenelg - Southern Grampians,A,Annual,2022,,326,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21703,Colac - Corangamite,A,Annual,2022,,406,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,21704,Warrnambool,A,Annual,2022,,429,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30101,Capalaba,A,Annual,2022,,743,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30102,Cleveland - Stradbroke,A,Annual,2022,,970,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30103,Wynnum - Manly,A,Annual,2022,,904,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30201,Bald Hills - Everton Park,A,Annual,2022,,478,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30202,Chermside,A,Annual,2022,,807,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30203,Nundah,A,Annual,2022,,617,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30204,Sandgate,A,Annual,2022,,605,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30301,Carindale,A,Annual,2022,,601,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30302,Holland Park - Yeronga,A,Annual,2022,,1066,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30303,Mt Gravatt,A,Annual,2022,,1319,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30304,Nathan,A,Annual,2022,,607,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30305,Rocklea - Acacia Ridge,A,Annual,2022,,1053,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30306,Sunnybank,A,Annual,2022,,861,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30401,Centenary,A,Annual,2022,,356,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30402,Kenmore - Brookfield - Moggill,A,Annual,2022,,632,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30403,Sherwood - Indooroopilly,A,Annual,2022,,572,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30404,The Gap - Enoggera,A,Annual,2022,,474,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30501,Brisbane Inner,A,Annual,2022,,2751,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30502,Brisbane Inner - East,A,Annual,2022,,694,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30503,Brisbane Inner - North,A,Annual,2022,,1718,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30504,Brisbane Inner - West,A,Annual,2022,,962,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31001,Forest Lake - Oxley,A,Annual,2022,,846,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31002,Ipswich Hinterland,A,Annual,2022,,593,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31003,Ipswich Inner,A,Annual,2022,,787,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31004,Springfield - Redbank,A,Annual,2022,,916,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31101,Beaudesert,A,Annual,2022,,137,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31102,Beenleigh,A,Annual,2022,,406,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31103,Browns Plains,A,Annual,2022,,861,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31104,Jimboomba,A,Annual,2022,,553,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31105,Loganlea - Carbrook,A,Annual,2022,,733,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31106,Springwood - Kingston,A,Annual,2022,,1044,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31301,Bribie - Beachmere,A,Annual,2022,,238,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31302,Caboolture,A,Annual,2022,,608,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31303,Caboolture Hinterland,A,Annual,2022,,143,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31304,Narangba - Burpengary,A,Annual,2022,,526,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31305,Redcliffe,A,Annual,2022,,565,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31401,The Hills District,A,Annual,2022,,850,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31402,North Lakes,A,Annual,2022,,787,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31403,Strathpine,A,Annual,2022,,372,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30601,Cairns - North,A,Annual,2022,,571,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30602,Cairns - South,A,Annual,2022,,1096,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30603,Innisfail - Cassowary Coast,A,Annual,2022,,334,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30604,Port Douglas - Daintree,A,Annual,2022,,145,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30605,Tablelands (East) - Kuranda,A,Annual,2022,,403,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30701,Darling Downs (West) - Maranoa,A,Annual,2022,,616,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30702,Darling Downs - East,A,Annual,2022,,486,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30703,Granite Belt,A,Annual,2022,,401,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30801,Central Highlands (Qld),A,Annual,2022,,291,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30803,Rockhampton,A,Annual,2022,,980,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30804,Biloela,A,Annual,2022,,180,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30805,Gladstone,A,Annual,2022,,429,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30901,Broadbeach - Burleigh,A,Annual,2022,,1441,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30902,Coolangatta,A,Annual,2022,,818,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30903,Gold Coast - North,A,Annual,2022,,1002,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30904,Gold Coast Hinterland,A,Annual,2022,,281,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30905,Mudgeeraba - Tallebudgera,A,Annual,2022,,477,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30906,Nerang,A,Annual,2022,,954,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30907,Ormeau - Oxenford,A,Annual,2022,,2098,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30908,Robina,A,Annual,2022,,873,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30909,Southport,A,Annual,2022,,1226,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,30910,Surfers Paradise,A,Annual,2022,,1126,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31201,Bowen Basin - North,A,Annual,2022,,307,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31202,Mackay,A,Annual,2022,,1037,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31203,Whitsunday,A,Annual,2022,,300,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31501,Far North,A,Annual,2022,,167,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31502,Outback - North,A,Annual,2022,,225,,NUM,Number,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,CABEE_15,Total business exits (no.),SA3,Statistical Area Level 3,31503,Outback - South,A,Annual,2022,,273,,NUM,Number,,,,,,
